2501
3
1 47 93 1.0 1.0 1.0
1.12614 132.086 72.877 1.0 1.0 1.0
6
0.0475483 129.942 69.7729 1.0 1.0 1.0
0.783108 132.004 69.2444 1.0 1.0 1.0
1.34352 134.089 68.6324 1.0 1.0 1.0
1.62224 136.068 67.9846 1.0 1.0 1.0
1.86588 138.092 67.5445 1.0 1.0 1.0
2.01615 138.977 67.485 1.0 1.0 1.0
4
0.238954 129.924 71.4304 1.0 1.0 1.0
0.846283 131.967 71.0815 1.0 1.0 1.0
1.27331 134.047 70.8024 1.0 1.0 1.0
1.42678 136.034 70.637 1.0 1.0 1.0
4
0.335505 127.989 73.6028 1.0 1.0 1.0
0.594666 129.94 73.2493 1.0 1.0 1.0
0.824007 131.915 73.0256 1.0 1.0 1.0
1 133 73 1.0 1.0 1.0
4
0.0222578 131.584 70.0088 1.0 1.0 1.0
0.764378 133.786 69.3474 1.0 1.0 1.0
1.23197 136.044 68.7423 1.0 1.0 1.0
1.30068 138.091 68.2818 1.0 1.0 1.0
4
0.393818 131.908 71.4681 1.0 1.0 1.0
0.915587 133.907 71.091 1.0 1.0 1.0
1 135 71 1.0 1.0 1.0
1.08441 136.093 70.909 1.0 1.0 1.0
3
0.955521 135.957 67.3476 1.0 1.0 1.0
1 137 67 1.0 1.0 1.0
1.04448 138.043 66.6524 1.0 1.0 1.0
3
0.263519 133.118 70.0089 1.0 1.0 1.0
1 137 69 1.0 1.0 1.0
1.03599 138.073 68.7588 1.0 1.0 1.0
4
1 137 71 1.0 1.0 1.0
1.0288 135.901 71.0431 1.0 1.0 1.0
0.875323 133.914 71.2085 1.0 1.0 1.0
0.353555 131.915 71.5857 1.0 1.0 1.0
3
0.188918 133.978 68.2813 1.0 1.0 1.0
0.816332 137.918 67.0728 1.0 1.0 1.0
1 139 67 1.0 1.0 1.0
3
0.349619 133.968 70.0149 1.0 1.0 1.0
0.844495 137.916 69.0995 1.0 1.0 1.0
1 139 69 1.0 1.0 1.0
3
0.610769 144.056 68.5832 1.0 1.0 1.0
1 143 69 1.0 1.0 1.0
1.38923 141.944 69.4168 1.0 1.0 1.0
5
1.52909 141.976 70.0553 1.0 1.0 1.0
1.36906 142.227 70.0183 1.0 1.0 1.0
0.72034 143.987 69.3235 1.0 1.0 1.0
1 145 69 1.0 1.0 1.0
1.27966 146.013 68.6765 1.0 1.0 1.0
5
1 145 71 1.0 1.0 1.0
1.434 147.504 70.7238 1.0 1.0 1.0
1.68086 150.023 70.4908 1.0 1.0 1.0
1.57098 154.007 70.2972 1.0 1.0 1.0
1.52041 156.007 70.2848 1.0 1.0 1.0
3
1.44334 143.98 72.5488 1.0 1.0 1.0
1 145 73 1.0 1.0 1.0
0.556656 146.02 73.4512 1.0 1.0 1.0
13
1 147 67 1.0 1.0 1.0
1.57587 149.248 66.5171 1.0 1.0 1.0
2.00096 151.508 65.9827 1.0 1.0 1.0
2.19007 153.746 65.3976 1.0 1.0 1.0
2.33156 156.008 64.9007 1.0 1.0 1.0
2.56777 158.024 64.6239 1.0 1.0 1.0
2.86355 160.033 64.324 1.0 1.0 1.0
3.16752 162.086 63.7758 1.0 1.0 1.0
3.52116 164.038 62.9574 1.0 1.0 1.0
4.01444 166.066 61.782 1.0 1.0 1.0
4.4042 168.066 60.5408 1.0 1.0 1.0
4.49816 170.042 59.4898 1.0 1.0 1.0
4.42578 172.083 58.5212 1.0 1.0 1.0
3
0.465009 145.948 69.2159 1.0 1.0 1.0
1 147 69 1.0 1.0 1.0
1.53499 148.052 68.7841 1.0 1.0 1.0
5
0.806487 145.922 71.1005 1.0 1.0 1.0
1.14373 147.985 70.8659 1.0 1.0 1.0
1.34378 150.059 70.6671 1.0 1.0 1.0
1.2339 154.044 70.4734 1.0 1.0 1.0
1.18334 156.043 70.4611 1.0 1.0 1.0
3
1.33882 145.989 72.7299 1.0 1.0 1.0
1 147 73 1.0 1.0 1.0
0.661183 148.011 73.2701 1.0 1.0 1.0
11
0.661602 147.982 67.2437 1.0 1.0 1.0
1.28996 150.024 66.7139 1.0 1.0 1.0
1.79308 152.093 66.1838 1.0 1.0 1.0
1.79308 152.093 66.1838 1.0 1.0 1.0
2.29036 156.042 65.306 1.0 1.0 1.0
2.54072 158.057 65.024 1.0 1.0 1.0
2.81987 160.067 64.7297 1.0 1.0 1.0
3.4916 164.038 63.5841 1.0 1.0 1.0
4.02804 166.054 62.6183 1.0 1.0 1.0
4.45118 168.055 61.5983 1.0 1.0 1.0
4.43624 172.03 59.9668 1.0 1.0 1.0
9
0.683223 147.966 69.2029 1.0 1.0 1.0
1.21637 149.999 68.7583 1.0 1.0 1.0
1.68342 152.049 68.3366 1.0 1.0 1.0
1.68342 152.049 68.3366 1.0 1.0 1.0
2.28709 156.042 67.6904 1.0 1.0 1.0
2.51577 158.067 67.4789 1.0 1.0 1.0
2.73367 160.094 67.2659 1.0 1.0 1.0
3.11468 164.028 66.6605 1.0 1.0 1.0
3.22071 166.098 66.319 1.0 1.0 1.0
5
0.565509 145.95 71.3106 1.0 1.0 1.0
0.890564 148.015 71.073 1.0 1.0 1.0
1.08265 150.089 70.8722 1.0 1.0 1.0
0.972769 154.074 70.6786 1.0 1.0 1.0
0.922203 156.073 70.6662 1.0 1.0 1.0
4
0.204677 148.901 66.0027 1.0 1.0 1.0
0.826591 149.955 65.5646 1.0 1.0 1.0
1 151 65 1.0 1.0 1.0
1.17341 152.045 64.4354 1.0 1.0 1.0
10
0.095861 147.927 67.7737 1.0 1.0 1.0
0.677177 149.99 67.2926 1.0 1.0 1.0
1.22734 152.037 66.7137 1.0 1.0 1.0
2.09091 156.027 65.417 1.0 1.0 1.0
2.36871 158.022 65.0881 1.0 1.0 1.0
2.6229 160.051 64.8402 1.0 1.0 1.0
3.30037 164.037 63.7373 1.0 1.0 1.0
4.00901 167.595 61.6437 1.0 1.0 1.0
4.12339 171.437 59.9903 1.0 1.0 1.0
4.11721 172.052 59.6572 1.0 1.0 1.0
8
0.203194 147.971 69.6286 1.0 1.0 1.0
0.72802 150.011 69.2119 1.0 1.0 1.0
1.19205 152.056 68.7588 1.0 1.0 1.0
1.54563 154.064 68.2671 1.0 1.0 1.0
1.82882 156.09 67.7989 1.0 1.0 1.0
2.30973 160.074 67.1116 1.0 1.0 1.0
2.69074 164.009 66.5061 1.0 1.0 1.0
2.75493 167.97 65.994 1.0 1.0 1.0
5
0.841259 156.089 70.8945 1.0 1.0 1.0
0.982469 153.54 70.9066 1.0 1.0 1.0
1 151 71 1.0 1.0 1.0
0.811698 148.478 71.2285 1.0 1.0 1.0
0.499971 145.965 71.538 1.0 1.0 1.0
4
0.360981 149.951 66.3186 1.0 1.0 1.0
0.905515 152.029 65.4751 1.0 1.0 1.0
1.25272 154.054 64.4852 1.0 1.0 1.0
1.30286 156.023 63.259 1.0 1.0 1.0
9
0.117924 149.344 68.0187 1.0 1.0 1.0
0.68833 151.714 67.4473 1.0 1.0 1.0
1.23271 154.027 66.6829 1.0 1.0 1.0
2.00727 157.827 65.1031 1.0 1.0 1.0
2.3102 159.916 64.7213 1.0 1.0 1.0
2.61593 162.015 64.3629 1.0 1.0 1.0
3.0004 164.085 63.6052 1.0 1.0 1.0
3.39406 166.047 62.566 1.0 1.0 1.0
3.58406 167.073 61.9732 1.0 1.0 1.0
9
0.457957 149.925 69.698 1.0 1.0 1.0
0.854014 151.981 69.2036 1.0 1.0 1.0
1.1754 154.06 68.7625 1.0 1.0 1.0
1.37383 156.069 68.4068 1.0 1.0 1.0
1.55229 158.066 67.9912 1.0 1.0 1.0
2.06887 162.055 66.8152 1.0 1.0 1.0
2.2751 164.054 66.4013 1.0 1.0 1.0
2.35993 166.087 66.1371 1.0 1.0 1.0
2.3247 167.68 65.9933 1.0 1.0 1.0
5
0.560026 145.973 71.6221 1.0 1.0 1.0
1.06214 149.914 71.207 1.0 1.0 1.0
1.04539 152.002 71.0776 1.0 1.0 1.0
0.94165 154.098 71.0163 1.0 1.0 1.0
0.891083 156.098 71.0039 1.0 1.0 1.0
4
0.276471 151.949 66.2977 1.0 1.0 1.0
0.863683 154.048 65.5056 1.0 1.0 1.0
1.25935 156.069 64.5194 1.0 1.0 1.0
1.36698 158.031 63.1987 1.0 1.0 1.0
6
0.282312 151.832 68.0024 1.0 1.0 1.0
0.800098 153.933 67.3734 1.0 1.0 1.0
1.23159 156.02 66.6578 1.0 1.0 1.0
1.52577 158.066 65.7882 1.0 1.0 1.0
1.77774 160.044 64.7576 1.0 1.0 1.0
1.97398 161.32 63.9943 1.0 1.0 1.0
5
0.125169 147.992 70.3051 1.0 1.0 1.0
0.536379 151.91 69.688 1.0 1.0 1.0
0.851153 153.985 69.2129 1.0 1.0 1.0
1.12876 156.067 68.7654 1.0 1.0 1.0
1.31681 160.032 68.3141 1.0 1.0 1.0
5
0.972189 156.1 70.9932 1.0 1.0 1.0
1.06567 154 70.9302 1.0 1.0 1.0
1.1339 151.903 70.9772 1.0 1.0 1.0
0.987421 147.935 71.4328 1.0 1.0 1.0
0.635578 145.974 71.6156 1.0 1.0 1.0
4
0.907605 158.056 62.086 1.0 1.0 1.0
0.889517 156.022 63.5614 1.0 1.0 1.0
0.680499 153.926 64.8833 1.0 1.0 1.0
0.159381 151.645 66.0153 1.0 1.0 1.0
4
0.343285 153.948 66.3289 1.0 1.0 1.0
0.892518 156.072 65.5241 1.0 1.0 1.0
1.18682 158.057 64.4628 1.0 1.0 1.0
1.06682 160.023 62.8285 1.0 1.0 1.0
5
0.0418566 151.913 68.4983 1.0 1.0 1.0
0.448996 153.944 67.9464 1.0 1.0 1.0
0.821205 155.983 67.38 1.0 1.0 1.0
1.40213 159.9 65.9869 1.0 1.0 1.0
1.71955 162.031 64.7191 1.0 1.0 1.0
5
0.254959 147.978 70.4673 1.0 1.0 1.0
0.401441 151.947 70.0117 1.0 1.0 1.0
0.927914 155.917 69.1779 1.0 1.0 1.0
1.07267 157.986 68.8888 1.0 1.0 1.0
1.12907 160.078 68.6942 1.0 1.0 1.0
4
0.715482 145.979 71.5483 1.0 1.0 1.0
1.2176 149.92 71.1331 1.0 1.0 1.0
1.10772 153.905 70.9394 1.0 1.0 1.0
1 157 71 1.0 1.0 1.0
4
1 159 63 1.0 1.0 1.0
0.773354 156.509 64.5633 1.0 1.0 1.0
0.335443 153.969 65.9634 1.0 1.0 1.0
0.314383 153.881 66.0063 1.0 1.0 1.0
4
0.0869844 153.928 67.1309 1.0 1.0 1.0
0.536063 155.967 66.4238 1.0 1.0 1.0
0.900908 157.956 65.5842 1.0 1.0 1.0
1.21684 160.809 63.9578 1.0 1.0 1.0
3
0.314562 153.972 68.4796 1.0 1.0 1.0
0.877165 157.964 67.3482 1.0 1.0 1.0
1.12283 160.036 66.6518 1.0 1.0 1.0
6
0.355889 147.963 70.4756 1.0 1.0 1.0
0.502372 151.932 70.0199 1.0 1.0 1.0
0.666679 153.933 69.7063 1.0 1.0 1.0
0.837593 155.933 69.3938 1.0 1.0 1.0
0.95484 158.011 69.139 1.0 1.0 1.0
1.03134 160.097 68.9297 1.0 1.0 1.0
4
1 161 63 1.0 1.0 1.0
0.875696 158.686 64.6648 1.0 1.0 1.0
0.56431 156.247 66.0098 1.0 1.0 1.0
0.0523611 153.931 66.7979 1.0 1.0 1.0
4
0.26302 155.931 67.2033 1.0 1.0 1.0
0.553726 157.993 66.4846 1.0 1.0 1.0
0.843006 159.979 65.6107 1.0 1.0 1.0
1.15699 162.021 64.3893 1.0 1.0 1.0
3
0.220318 153.979 68.7651 1.0 1.0 1.0
0.5855 157.889 68.0151 1.0 1.0 1.0
1 161 67 1.0 1.0 1.0
7
1 161 69 1.0 1.0 1.0
0.938704 158.462 69.1992 1.0 1.0 1.0
0.81839 155.936 69.4569 1.0 1.0 1.0
0.664241 153.931 69.7284 1.0 1.0 1.0
0.546919 151.923 70.0138 1.0 1.0 1.0
0.400437 147.955 70.4694 1.0 1.0 1.0
0.0485945 145.994 70.6522 1.0 1.0 1.0
3
0.300578 157.985 67.0727 1.0 1.0 1.0
0.846341 161.959 65.5768 1.0 1.0 1.0
1 163 65 1.0 1.0 1.0
3
3 45 95 1.0 1.0 1.0
3.15485 46.0596 94.7483 1.0 1.0 1.0
3.12333 48.059 94.7144 1.0 1.0 1.0
3
2.98266 48.0997 94.9814 1.0 1.0 1.0
3 47 95 1.0 1.0 1.0
3.01734 45.9003 95.0186 1.0 1.0 1.0
3
3.18415 45.9263 94.8533 1.0 1.0 1.0
3.15263 47.9257 94.8194 1.0 1.0 1.0
3 49 95 1.0 1.0 1.0
4
3 109 77 1.0 1.0 1.0
4.06241 108.667 77.6713 1.0 1.0 1.0
4.73203 108.398 78.0167 1.0 1.0 1.0
6.00353 108.126 78.7642 1.0 1.0 1.0
6
3.7044 140.049 70.07 1.0 1.0 1.0
3.76996 137.042 70.091 1.0 1.0 1.0
3.50699 134.073 70.2339 1.0 1.0 1.0
3.05773 132.073 70.4451 1.0 1.0 1.0
2.73687 130.072 70.6882 1.0 1.0 1.0
3 127 71 1.0 1.0 1.0
5
3.3454 125.909 72.6378 1.0 1.0 1.0
2.51657 127.916 73.1113 1.0 1.0 1.0
1.99448 129.978 73.4266 1.0 1.0 1.0
1.96986 131.999 73.4827 1.0 1.0 1.0
2.21628 134.069 73.399 1.0 1.0 1.0
5
4.00445 139.947 67.8909 1.0 1.0 1.0
4.29939 136.94 67.7833 1.0 1.0 1.0
4.02026 134.041 67.9876 1.0 1.0 1.0
2.90623 130.087 68.8566 1.0 1.0 1.0
3 129 69 1.0 1.0 1.0
6
3.84575 140.076 70.2971 1.0 1.0 1.0
3.94193 137.064 70.307 1.0 1.0 1.0
3.6852 134.093 70.4496 1.0 1.0 1.0
3.22337 132.095 70.6675 1.0 1.0 1.0
2.91508 130.093 70.9039 1.0 1.0 1.0
3.08492 127.907 71.0961 1.0 1.0 1.0
4
3.9963 125.963 72.3006 1.0 1.0 1.0
3.16144 127.973 72.7409 1.0 1.0 1.0
2.63693 130.038 73.0354 1.0 1.0 1.0
2.84578 134.031 73.0255 1.0 1.0 1.0
8
2.69707 129.964 69.2102 1.0 1.0 1.0
3.34103 131.969 68.79 1.0 1.0 1.0
3.83863 134.012 68.3221 1.0 1.0 1.0
4.08195 136.006 67.8618 1.0 1.0 1.0
4.17436 138.027 67.6999 1.0 1.0 1.0
3.96937 142.007 68.48 1.0 1.0 1.0
3.38702 144.05 68.51 1.0 1.0 1.0
2.5848 146.066 68.2433 1.0 1.0 1.0
5
2.93454 127.941 71.2791 1.0 1.0 1.0
3.03907 130.011 71.1014 1.0 1.0 1.0
3.21986 132.073 70.8956 1.0 1.0 1.0
3.7276 136.014 70.4944 1.0 1.0 1.0
3.73314 140.008 70.4912 1.0 1.0 1.0
4
3.65508 127.92 72.9481 1.0 1.0 1.0
3.23049 130.005 72.9658 1.0 1.0 1.0
3.03805 132.099 72.9843 1.0 1.0 1.0
3.17771 134.094 73.0029 1.0 1.0 1.0
5
3 133 67 1.0 1.0 1.0
3.34117 134.029 66.4852 1.0 1.0 1.0
3.61548 135.415 65.9813 1.0 1.0 1.0
3.69459 136.017 65.6328 1.0 1.0 1.0
3.60629 138.011 64.7081 1.0 1.0 1.0
7
2.14107 129.987 69.6463 1.0 1.0 1.0
2.76916 132.002 69.2484 1.0 1.0 1.0
3.28061 134.035 68.755 1.0 1.0 1.0
3.79626 138.002 67.9017 1.0 1.0 1.0
3.95539 140.036 68.1385 1.0 1.0 1.0
3.86304 142.053 68.49 1.0 1.0 1.0
2.5118 146.018 68.2633 1.0 1.0 1.0
6
2.56065 127.989 71.5031 1.0 1.0 1.0
2.76989 130.494 71.263 1.0 1.0 1.0
3 133 71 1.0 1.0 1.0
3.24523 135.526 70.7269 1.0 1.0 1.0
3.38221 138.059 70.6109 1.0 1.0 1.0
3.35455 140.057 70.709 1.0 1.0 1.0
3
3.54713 127.923 72.9507 1.0 1.0 1.0
2.92318 131.903 72.9898 1.0 1.0 1.0
3.07682 134.097 73.0102 1.0 1.0 1.0
5
0.680382 127.987 68.9181 1.0 1.0 1.0
2.1683 131.945 68.1912 1.0 1.0 1.0
2.80259 133.955 67.4071 1.0 1.0 1.0
3.20117 136.016 66.6305 1.0 1.0 1.0
3.31698 138.061 66.1654 1.0 1.0 1.0
10
0.00751383 123.993 71.0131 1.0 1.0 1.0
1.09415 127.911 70.4966 1.0 1.0 1.0
1.68688 129.95 70.164 1.0 1.0 1.0
2.26 131.973 69.7206 1.0 1.0 1.0
2.77231 133.99 69.1639 1.0 1.0 1.0
3.2043 136.051 68.7471 1.0 1.0 1.0
3.50374 138.054 68.6873 1.0 1.0 1.0
3.5929 140.082 68.8237 1.0 1.0 1.0
3.34394 142.072 68.9528 1.0 1.0 1.0
2.69266 144.068 68.9363 1.0 1.0 1.0
6
2.29668 127.92 71.708 1.0 1.0 1.0
2.39288 129.941 71.534 1.0 1.0 1.0
2.56201 131.954 71.334 1.0 1.0 1.0
2.84438 134.022 71.0966 1.0 1.0 1.0
3.08525 136.094 70.9179 1.0 1.0 1.0
3.0908 140.088 70.9147 1.0 1.0 1.0
3
3.52342 127.935 72.8004 1.0 1.0 1.0
2.89947 131.915 72.8395 1.0 1.0 1.0
3 135 73 1.0 1.0 1.0
5
2.95184 138.088 64.4956 1.0 1.0 1.0
3 137 65 1.0 1.0 1.0
3.04816 135.912 65.5044 1.0 1.0 1.0
2.93515 135.052 66.0023 1.0 1.0 1.0
2.7157 133.944 66.4054 1.0 1.0 1.0
6
0.181614 125.962 70.0152 1.0 1.0 1.0
0.766412 127.959 69.4186 1.0 1.0 1.0
1.3793 129.967 68.8856 1.0 1.0 1.0
2.49843 133.817 68.0349 1.0 1.0 1.0
2.84776 135.941 67.4379 1.0 1.0 1.0
3.06067 138.071 66.7564 1.0 1.0 1.0
8
0.38371 125.92 71.024 1.0 1.0 1.0
1.00056 127.944 70.6389 1.0 1.0 1.0
1.59551 129.981 70.3032 1.0 1.0 1.0
2.53877 133.913 69.6767 1.0 1.0 1.0
2.84364 135.983 69.1224 1.0 1.0 1.0
3.07121 138.08 68.8062 1.0 1.0 1.0
3.08263 142.039 69.3459 1.0 1.0 1.0
2.43136 144.035 69.3294 1.0 1.0 1.0
6
2.42438 126.165 71.9699 1.0 1.0 1.0
2.3477 129.071 71.7379 1.0 1.0 1.0
2.474 131.961 71.4569 1.0 1.0 1.0
2.98174 135.902 71.0557 1.0 1.0 1.0
3.0494 137.992 71.0068 1.0 1.0 1.0
2.99061 140.096 71.0424 1.0 1.0 1.0
3
2.47076 133.984 66.7972 1.0 1.0 1.0
2.80462 137.946 65.2467 1.0 1.0 1.0
3 139 65 1.0 1.0 1.0
6
0.00462261 125.996 70.0344 1.0 1.0 1.0
1.20452 129.913 68.9661 1.0 1.0 1.0
1.85199 131.92 68.5722 1.0 1.0 1.0
2.39373 133.934 68.0319 1.0 1.0 1.0
2.90637 137.914 66.8499 1.0 1.0 1.0
3 139 67 1.0 1.0 1.0
8
0.319332 125.933 71.0632 1.0 1.0 1.0
0.938215 127.955 70.6748 1.0 1.0 1.0
1.53113 129.993 70.3425 1.0 1.0 1.0
2.46049 133.934 69.7401 1.0 1.0 1.0
2.97998 137.904 68.9049 1.0 1.0 1.0
3.15063 139.994 69.1321 1.0 1.0 1.0
2.99504 142.062 69.4619 1.0 1.0 1.0
2.34377 144.058 69.4454 1.0 1.0 1.0
6
2.43454 126.069 71.974 1.0 1.0 1.0
2.34901 129.025 71.7367 1.0 1.0 1.0
2.47427 131.963 71.4485 1.0 1.0 1.0
2.98201 135.904 71.0474 1.0 1.0 1.0
3.04726 137.995 71.0064 1.0 1.0 1.0
2.98479 140.099 71.054 1.0 1.0 1.0
8
0.194657 125.908 70.9266 1.0 1.0 1.0
0.801038 127.937 70.5587 1.0 1.0 1.0
1.40775 129.969 70.2108 1.0 1.0 1.0
2.45785 133.956 69.4606 1.0 1.0 1.0
2.97734 137.927 68.6254 1.0 1.0 1.0
3.14244 140.016 68.8661 1.0 1.0 1.0
2.98626 142.081 69.2018 1.0 1.0 1.0
2.33499 144.078 69.1852 1.0 1.0 1.0
6
2.33017 127.946 71.6252 1.0 1.0 1.0
2.42458 129.967 71.4532 1.0 1.0 1.0
2.5955 131.981 71.2512 1.0 1.0 1.0
3.10324 135.922 70.85 1.0 1.0 1.0
3.14346 138.453 70.8505 1.0 1.0 1.0
3 141 71 1.0 1.0 1.0
9
2.65886 144.046 68.9914 1.0 1.0 1.0
3.08351 142.029 68.7818 1.0 1.0 1.0
3.36612 139.988 68.6418 1.0 1.0 1.0
3.39703 137.95 68.6398 1.0 1.0 1.0
3.19378 135.934 68.8389 1.0 1.0 1.0
2.26806 131.952 69.7895 1.0 1.0 1.0
1.14707 127.974 70.5216 1.0 1.0 1.0
0.589217 125.969 70.7956 1.0 1.0 1.0
0.0363854 123.96 71.049 1.0 1.0 1.0
11
3.79336 166.043 60.9854 1.0 1.0 1.0
3.46762 164.087 62.2376 1.0 1.0 1.0
3.15545 162.038 63.2804 1.0 1.0 1.0
2.89076 160.068 63.9055 1.0 1.0 1.0
2.61243 158.02 64.2846 1.0 1.0 1.0
2.31338 155.997 64.5323 1.0 1.0 1.0
2.06394 154.001 64.8806 1.0 1.0 1.0
